3945.9078,8085.9151
3945.9425,8084.7851
3945.9775,8083.6551
3946.0128,8082.5251
3946.0482,8081.3952
3946.0839,8080.2652
3946.1198,8079.1352
3946.1559,8078.0053
3946.1922,8076.8753
3946.2288,8075.7454
3946.2655,8074.6155
3946.3025,8073.4855
3946.3398,8072.3556
3946.3772,8071.2257
3946.4149,8070.0958
3946.4528,8068.9659
3946.4909,8067.836
3946.5293,8066.7061
3946.5679,8065.5763
3946.6067,8064.4464
3946.6457,8063.3165
3946.685,8062.1867
3946.7245,8061.0569
3946.7642,8059.927
3946.8041,8058.7972
3946.8443,8057.6674
3946.8847,8056.5376
3946.9254,8055.4078
3946.9662,8054.278
3947.0073,8053.1482
3947.0487,8052.0184
3947.0902,8050.8887
3947.132,8049.7589
3947.1741,8048.6291
3947.2164,8047.4994
3947.2589,8046.3697
3947.3016,8045.2399
3947.3446,8044.1102
3947.3878,8042.9805
3947.4312,8041.8508
3947.4749,8040.7211
3947.5188,8039.5915
3947.563,8038.4618
3947.6074,8037.3321
3947.652,8036.2025
3947.6969,8035.0729
3947.742,8033.9432
3947.7874,8032.8136
3947.8329,8031.684
3947.8788,8030.5544
3947.9249,8029.4248
3947.9712,8028.2952
3948.0177,8027.1656
3948.0645,8026.0361
3948.1116,8024.9065
3948.1589,8023.777
3948.2064,8022.6475
3948.2542,8021.5179
3948.3022,8020.3884
3948.3505,8019.2589
3948.399,8018.1294
3948.4477,8017
3948.4967,8015.8705
3948.546,8014.741
3948.5955,8013.6116
3948.6452,8012.4821
3948.6952,8011.3527
3948.7455,8010.2233
3948.796,8009.0939
3948.8467,8007.9645
3948.8977,8006.8351
3948.949,8005.7058
3949.0005,8004.5764
3949.0523,8003.4471
3949.1043,8002.3177
3949.1565,8001.1884
3949.209,8000.0591
3949.2618,7998.9298
3949.3148,7997.8005
3949.3681,7996.6712
3949.4217,7995.542
3949.4755,7994.4127
3949.5295,7993.2835
3949.5838,7992.1543
3949.6384,7991.025
3949.6932,7989.8958
3949.7483,7988.7667
3949.8037,7987.6375
3949.8593,7986.5083
3949.9151,7985.3792
3949.9713,7984.25
3950.0276,7983.1209
3950.0843,7981.9918
3950.1412,7980.8627
3950.1984,7979.7336
3950.2558,7978.6045
3950.3135,7977.4755
3950.3715,7976.3464
3950.4297,7975.2174
3950.4882,7974.0884
3950.547,7972.9594
3950.6061,7971.8304
3950.6654,7970.7014
3950.7249,7969.5725
3950.7848,7968.4435
3950.8449,7967.3146
3950.9053,7966.1857
3950.9659,7965.0568
3951.0269,7963.9279
3951.088,7962.799
3951.1495,7961.6702
3951.2113,7960.5413
3951.2733,7959.4125
3951.3356,7958.2837
3951.3981,7957.1549
3951.461,7956.0261
3951.5241,7954.8973
3951.5875,7953.7686
3951.6511,7952.6398
3951.7151,7951.5111
3951.7793,7950.3824
3951.8438,7949.2537
3951.9086,7948.125
3951.9736,7946.9964
3952.039,7945.8677
3952.1046,7944.7391
3952.1705,7943.6105
3952.2367,7942.4819
3952.3031,7941.3533
3952.3699,7940.2248
3952.4369,7939.0962
3952.5042,7937.9677
3952.5718,7936.8392
3952.6397,7935.7107
3952.7079,7934.5822
3952.7764,7933.4538
3952.8451,7932.3254
3952.9142,7931.1969
3952.9835,7930.0685
3953.0531,7928.9401
3953.123,7927.8118
3953.1932,7926.6834
3953.2637,7925.5551
3953.3345,7924.4268
3953.4056,7923.2985
3953.4769,7922.1702
3953.5486,7921.042
3953.6205,7919.9137
3953.6928,7918.7855
3953.7653,7917.6573
3953.8382,7916.5291
3953.9113,7915.401
3953.9847,7914.2728
3954.0585,7913.1447
3954.1325,7912.0166
3954.2068,7910.8885
3954.2815,7909.7604
3954.3564,7908.6324
3954.4316,7907.5044
3954.5072,7906.3764
3954.583,7905.2484
3954.6592,7904.1204
3954.7356,7902.9925
3954.8124,7901.8646
3954.8894,7900.7367
3954.9668,7899.6088
3955.0444,7898.4809
3955.1224,7897.3531
3955.2007,7896.2253
3955.2793,7895.0975
3955.3582,7893.9697
3955.4374,7892.8419
3955.517,7891.7142
3955.5968,7890.5865
3955.6769,7889.4588
3955.7574,7888.3311
3955.8382,7887.2035
3955.9193,7886.0759
3956.0007,7884.9483
3956.0824,7883.8207
3956.1644,7882.6932
3956.2468,7881.5656
3956.3295,7880.4381
3956.4125,7879.3107
3956.4958,7878.1832
3956.5794,7877.0558
3956.6633,7875.9283
3956.7476,7874.8009
3956.8322,7873.6736
3956.9171,7872.5462
3957.0024,7871.4189
3957.0879,7870.2916
3957.1738,7869.1644
3957.2601,7868.0371
3957.3466,7866.9099
3957.4335,7865.7827
3957.5207,7864.6556
3957.6082,7863.5284
3957.6961,7862.4013
3957.7842,7861.2742
3957.8728,7860.1472
3957.9616,7859.0201
3958.0508,7857.8931
3958.1403,7856.7661
3958.2302,7855.6392
3958.3203,7854.5123
3958.4109,7853.3854
3958.5017,7852.2585
3958.5929,7851.1316
3958.6845,7850.0048
3958.7763,7848.878
3958.8685,7847.7513
3958.9611,7846.6245
3959.054,7845.4978
3959.1472,7844.3711
3959.2408,7843.2445
3959.3347,7842.1179
3959.429,7840.9913
3959.5236,7839.8647
3959.6185,7838.7382
3959.7138,7837.6117
3959.8095,7836.4852
3959.9055,7835.3587
3960.0018,7834.2323
3960.0985,7833.1059
3960.1956,7831.9796
3960.293,7830.8533
3960.3907,7829.727
3960.4888,7828.6007
3960.5873,7827.4745
3960.6861,7826.3483
3960.7853,7825.2221
3960.8848,7824.0959
3960.9847,7822.9698
3961.0849,7821.8437
3961.1855,7820.7177
3961.2865,7819.5917
3961.3878,7818.4657
3961.4895,7817.3398
